X,Y,NUDBO,MEDDBO,MINDBO,MAXDBO,DEVDBO,LATITUDE,LONGITUDE,OBJECTID,ID,CDESTACAO,ANO,SGUF,ENTIDADE,CORPODAGUA,AMBIENTE
-40.577389,-20.3909439993831,5,1.8,1,2,0.447214,-20.390944,-40.577389,726,1778,JUC2C009,2021,ES,AGERH,Rio Jucu - Braço Sul,1
-44.96853,-20.3894699993832,7,2,2,2,0,-20.38947,-44.96853,727,1780,PA031,2021,MG,IGAM,Rio Itapecerica,1
-42.90389,-20.3838899993833,11,2,2,2,0,-20.38389,-42.90389,728,1781,RD013,2021,MG,IGAM,Rio Piranga,1
-51.375,-20.3763889993835,4,2,2,2,0,-20.376389,-51.375,729,1783,ISOL02995,2021,SP,CETESB,Reservatório de Ilha Solteira,2
-40.5599,-20.3757029993835,5,2,2,2,0,-20.375703,-40.5599,730,1784,JUC2E010,2021,ES,IEMA,Rio Jucu,1
-40.405041,-20.3709569993836,5,12.08,2,41.1,16.944527,-20.370957,-40.405041,731,1786,FOR1C012,2021,ES,IEMA,Rio Formate,1
-44.68,-20.3699999993836,8,2.025,2,2.2,0.070711,-20.37,-44.68,732,1787,PA023,2021,MG,IGAM,Ribeirão Palmital,1
-43.62717,-20.3694699993836,8,2,2,2,0,-20.36947,-43.62717,733,1788,AV007,2021,MG,IGAM,Ribeirão Funil,1
-41.0614,-20.3654609993837,6,6,1,27,10.29563,-20.365461,-41.0614,734,1789,JUC2C015,2021,ES,AGERH,Rio Jucu - Braço Norte,1
-43.89889,-20.3619399993838,8,2.1875,2,3.5,0.53033,-20.36194,-43.89889,735,1791,AV050,2021,MG,IGAM,Ribeirão do Silva ou Ribeirão Mata Porcos,1
-40.408424,-20.3532049993841,5,6.93,2,23.1,9.169078,-20.353205,-40.408424,736,1793,FOR1C010,2021,ES,IEMA,Rio Formate,1
-43.31806,-20.3513899993841,8,2.6875,2,4.7,1.028782,-20.35139,-43.31806,737,1794,RD009,2021,MG,IGAM,Rio do Carmo,1
-40.337537,-20.3507619993841,4,,2,,53.707444,-20.350762,-40.337537,738,1795,ARI1C001,2021,ES,IEMA,Rio Aribiri,1
-46.07,-20.3499999993842,8,2.075,2,2.6,0.212132,-20.35,-46.07,739,1796,SF045,2021,MG,IGAM,Rio São Francisco,1
-40.411944,-20.3485829993842,5,4.78,1,16.9,6.789109,-20.348583,-40.411944,740,1797,FOR1C008,2021,ES,IEMA,Rio Formate,1
-40.354245,-20.3389609993844,4,13.92,1,32,13.359152,-20.338961,-40.354245,741,1799,MAR1C020,2021,ES,IEMA,Rio Marinho,1
-40.42962,-20.3383159993844,5,4.74,2,15.7,6.126826,-20.338316,-40.42962,742,1800,FOR1C001,2021,ES,IEMA,Rio Formate,1
-46.46786,-20.3324999993846,8,2,2,2,0,-20.3325,-46.46786,743,1801,SF001,2021,MG,IGAM,Rio São Francisco (SF),1
-44.15236,-20.3222799993848,8,2,2,2,0,-20.32228,-44.15236,744,1803,BP032,2021,MG,IGAM,Rio Macaúbas,1
-40.379076,-20.3209689993849,4,,7,,148.713993,-20.320969,-40.379076,745,1804,ITG1C002,2021,ES,IEMA,Rio Itanguá,1
-43.78611,-20.317219999385,8,2,2,2,0,-20.31722,-43.78611,746,1805,AV070,2021,MG,IGAM,Ribeirão Mata Porcos,1
-40.656788,-20.316227999385,5,2.2,2,3,0.447214,-20.316228,-40.656788,747,1806,JUC2C001,2021,ES,IEMA,Rio Jucu,1
-49.207222,-20.3044439993853,6,2,2,2,0,-20.304444,-49.207222,748,1807,GRDE02500,2021,SP,CETESB,"Rio Grande - UGRHI 08, 12 e 15",1
-43.55,-20.2999999993854,8,2,2,2,0,-20.3,-43.55,749,1808,BV001,2021,MG,IGAM,Rio das Velhas,1
-50.924444,-20.2966669993855,5,3.4,2,9,3.130495,-20.296667,-50.924444,750,1809,BPEN02400,2021,SP,CETESB,Braço do Rib. Ponte Pensa,2
-49.636111,-20.2944439993855,6,2,2,2,0,-20.294444,-49.636111,751,1810,PRET02800,2021,SP,CETESB,Rio Preto - UGRHI 15,1
-50.079722,-20.2924999993856,4,11.25,3,22,8.539126,-20.2925,-50.079722,752,1811,MARI04250,2021,SP,CETESB,Ribeirão do Marinheiro,1
-43.07,-20.2899999993857,23,2,2,2,0,-20.29,-43.07,753,1812,RD011,2021,MG,IGAM,Rio Gualaxo do Norte,1
-43.82222,-20.2897199993856,8,2,2,2,0,-20.28972,-43.82222,754,1814,AV060,2021,MG,IGAM,Ribeirão Carioca,1
-42.1474,-20.2896699993857,8,2.125,2,3,0.353553,-20.28967,-42.1474,755,1815,RD095,2021,MG,IGAM,Rio Manhuaçu,1
-43.62472,-20.2863899993857,8,2,2,2,0,-20.28639,-43.62472,756,1817,AV010,2021,MG,IGAM,Rio das Velhas,1
-40.396503,-20.2832849993858,4,4.825,2,11,4.257053,-20.283285,-40.396503,757,1818,BUB1C010,2021,ES,IEMA,Rio Bubu,1
-45.14803,-20.2828599993858,8,2,2,2,0,-20.28286,-45.14803,758,1819,PA040,2021,MG,IGAM,Rio Lambari (SF2),1
-43.03232,-20.2828299993858,23,2.043478,2,3,0.208514,-20.28283,-43.03232,759,1820,RD071,2021,MG,IGAM,Rio do Carmo,1
-40.424123,-20.2808399993859,4,2.9,2,4,1.051982,-20.28084,-40.424123,760,1822,BUB1C001,2021,ES,IEMA,Rio Bubu,1
-47.796944,-20.2797219993859,5,2.8,2,4,1.095445,-20.279722,-47.796944,761,1823,CARM04400,2021,SP,CETESB,Rio do Carmo,1
-43.71472,-20.2786099993859,8,2.5375,2,4.1,0.792712,-20.27861,-43.71472,762,1824,AV020,2021,MG,IGAM,Rio Maracujá,1
-40.417126,-20.275782999386,4,2.8,2,4.2,1.045626,-20.275783,-40.417126,763,1825,BUB2C005,2021,ES,IEMA,Córrego Areinha,1
-42.92,-20.2699999993861,23,2.034783,2,2.6,0.130065,-20.27,-42.92,764,1826,RD072,2021,MG,IGAM,Rio Doce,1
-41.778825,-20.2690559993861,6,2,2,2,0,-20.269056,-41.778825,765,1827,RBND001,2021,ES,AGERH,Rio José Pedro,1
-48.346944,-20.2641669993863,5,15.2,2,34,12.275993,-20.264167,-48.346944,766,1828,JARD04800,2021,SP,CETESB,Ribeirão do Jardim,1
-45.86,-20.2399999993869,8,2.175,2,3.4,0.494975,-20.24,-45.86,767,1832,SF043,2021,MG,IGAM,Ribeirão dos Patos,1
-44.51194,-20.2393899993869,8,2.0125,2,2.1,0.035355,-20.23939,-44.51194,768,1833,PA036,2021,MG,IGAM,Rio São João (SF2),1
-45.66006,-20.236669999387,8,2,2,2,0,-20.23667,-45.66006,769,1834,SF002,2021,MG,IGAM,Rio São Miguel (SF1),1
-40.210105,-20.2288629993872,6,,3,,55.581441,-20.228863,-40.210105,770,1836,CAP1L006,2021,ES,IEMA,Lagoa de Carapebus,2
-43.80331,-20.2239399993873,8,2.9125,2,5.4,1.349537,-20.22394,-43.80331,771,1837,BV035,2021,MG,IGAM,Rio Itabirito,1
-44.91783,-20.2171699993875,8,2.1375,2,3.1,0.388909,-20.21717,-44.91783,772,1840,PA004,2021,MG,IGAM,Rio Itapecerica,1
-43.75189,-20.2075799993877,8,2.1625,2,3.3,0.459619,-20.20758,-43.75189,773,1843,BV013,2021,MG,IGAM,Rio das Velhas,1
-40.20011,-20.2049709993878,6,2.203333,2,3,0.395811,-20.204971,-40.20011,774,1844,MAN1C001,2021,ES,IEMA,Rio Manguinhos,1
-48.29,-20.2036109993878,7,2,2,2,0,-20.203611,-48.29,775,1845,SAPU02900,2021,SP,CETESB,Rio Sapucaí -UGHRI 8,1
-44.12306,-20.1999999993879,24,2.183333,2,3.7,0.504473,-20.2,-44.12306,776,1846,BP036,2021,MG,IGAM,Rio Paraopeba,1
-43.82389,-20.1911099993881,8,2.15,2,3.1,0.38545,-20.19111,-43.82389,777,1847,AV120,2021,MG,IGAM,Córrego Moleque,1
-40.385562,-20.1852849993883,5,2.2,2,3,0.447214,-20.185285,-40.385562,778,1850,SMV1C020,2021,ES,IEMA,Rio Santa Maria da Vitória,1
-43.94917,-20.1852799993882,4,2,2,2,0,-20.18528,-43.94917,779,1851,AV160E,2021,MG,IGAM,Lagoa dos Ingleses ou Represa Lagoa Grande,2
-44.79406,-20.1809699993884,8,2,2,2,0,-20.18097,-44.79406,780,1852,PA028,2021,MG,IGAM,Rio Pará,1
-43.41317,-20.1787799993884,8,2,2,2,0,-20.17878,-43.41317,781,1854,RD074,2021,MG,IGAM,Rio Piracicaba,1
-45.71558,-20.1711099993886,8,2,2,2,0,-20.17111,-45.71558,782,1856,SF003,2021,MG,IGAM,Rio São Francisco (SF),1
-44.37564,-20.1704399993886,8,2.4875,2,3.4,0.522186,-20.17044,-44.37564,783,1857,BP066,2021,MG,IGAM,Rio Veloso,1
-48.68833,-20.1678599993887,8,2,2,2,0,-20.16786,-48.68833,784,1859,BG061,2021,MG,IGAM,Rio Grande,1
-40.220146,-20.1674649993887,6,11.19,6.04,18.8,4.736982,-20.167465,-40.220146,785,1860,LJA1L020,2021,ES,IEMA,Lagoa Jacuném,2
-48.689722,-20.1636109993888,6,2,2,2,0,-20.163611,-48.689722,786,1862,GRDE02400,2021,SP,CETESB,"Rio Grande - UGRHI 08, 12 e 15",1
-45.614,-20.1603599993889,8,2.025,2,2.2,0.070711,-20.16036,-45.614,787,1863,SF004,2021,MG,IGAM,Rio Preto (SF1),1
-44.15,-20.1599999993889,24,2.004167,2,2.1,0.020412,-20.16,-44.15,788,1864,BP093,2021,MG,IGAM,Ribeirão Casa Branca,1
-43.29458,-20.1598899993889,8,2,2,2,0,-20.15989,-43.29458,789,1865,RD075,2021,MG,IGAM,Rio Piracicaba,1
-41.9875,-20.156119999389,8,2,2,2,0,-20.15612,-41.9875,790,1866,RD096,2021,MG,IGAM,Rio São Mateus (DO6),1
-40.188665,-20.154660999389,6,22.483333,8,45,15.266619,-20.154661,-40.188665,791,1868,JAC2C001,2021,ES,IEMA,Rio Jacaraípe,1
-40.199729,-20.1488939993892,6,,5.94,,260.293784,-20.148894,-40.199729,792,1870,JAC2C005,2021,ES,IEMA,Rio Jacaraípe,1
-46.67007,-20.1469799993892,8,2,2,2,0,-20.14698,-46.67007,793,1871,PB056,2021,MG,IGAM,Rio Araguari,1
-44.22,-20.1399999993894,24,2.229167,2,3.7,0.544122,-20.14,-44.22,794,1872,BPE2,2021,MG,IGAM,Rio Paraopeba,1
-43.79269,-20.1375799993895,8,2.1125,2,2.9,0.318198,-20.13758,-43.79269,795,1874,BV037,2021,MG,IGAM,Rio das Velhas,1
-44.21736,-20.1361899993895,8,3.604768,2,5.5,1.187939,-20.13619,-44.21736,796,1875,BP096,2021,MG,IGAM,Rio Manso,1
-40.215526,-20.1305439993896,6,,2.64,,43.83987,-20.130544,-40.215526,797,1876,LJU1L001,2021,ES,IEMA,Lagoa Juara,2
-43.87167,-20.1299999993896,8,2,2,2,0,-20.13,-43.87167,798,1877,AV200,2021,MG,IGAM,Rio do Peixe (SF5),1
-44.04,-20.1208299993899,8,2,2,2,0,-20.12083,-44.04,799,1878,BP094,2021,MG,IGAM,Ribeirão Catarina,1
-41.92331,-20.1202799993899,8,2.2375,2,3.9,0.671751,-20.12028,-41.92331,800,1879,RD064,2021,MG,IGAM,Rio Manhuaçu,1
-44.87389,-20.1127499993901,8,3.375,2,8.5,2.199838,-20.11275,-44.87389,801,1880,PA007,2021,MG,IGAM,Rio Itapecerica,1
-44.05861,-20.1061099993902,8,2,2,2,0,-20.10611,-44.05861,802,1881,BP092,2021,MG,IGAM,Ribeirão Casa Branca,1
-44.84292,-20.1059399993902,8,2,2,2,0,-20.10594,-44.84292,803,1882,PA005,2021,MG,IGAM,Rio Pará,1
-40.517778,-20.1013329993904,5,2.8,2,6,1.788854,-20.101333,-40.517778,804,1883,SMV1D015,2021,ES,IEMA,Rio Santa Maria da Vitória,1
-42.44111,-20.1002799993904,8,2.2375,2,3.9,0.671751,-20.10028,-42.44111,805,1885,RD021,2021,MG,IGAM,Rio Matipó,1
-44,-20.0999999993904,8,2,2,2,0,-20.1,-44,806,1886,BV041,2021,MG,IGAM,Ribeirão Cortesia,1
-44.21008,-20.0994399993904,24,2.091667,2,3.2,0.281172,-20.09944,-44.21008,807,1887,BP068,2021,MG,IGAM,Rio Paraopeba,1
-42.62972,-20.0980599993904,8,2,2,2,0,-20.09806,-42.62972,808,1888,RD018,2021,MG,IGAM,Rio Casca,1
-40.539951,-20.0955939993905,5,4.01,2,11,3.933891,-20.095594,-40.539951,809,1889,SMV1C007,2021,ES,IEMA,Rio Santa Maria da Vitória,1
-43.79361,-20.0913899993906,8,2.325,2,3.3,0.509201,-20.09139,-43.79361,810,1890,AV210,2021,MG,IGAM,Rio das Velhas,1
-41.120425,-20.0858829993908,4,2.75,2,5,1.5,-20.085883,-41.120425,811,1891,,2021,ES,,,2
-45.58664,-20.0838899993908,8,7.3875,5,11.5,2.281877,-20.08389,-45.58664,812,1892,SF008,2021,MG,IGAM,Rio Santana (SF1),1
-43.41194,-20.073469999391,8,2,2,2,0,-20.07347,-43.41194,813,1894,RD099,2021,MG,IGAM,Rio Maquiné,1
-43.8,-20.0599999993914,24,2,2,2,0,-20.06,-43.8,814,1896,,2021,MG,,,2
-44.60772,-20.0599399993914,8,12.6375,3.1,49.1,15.24579,-20.05994,-44.60772,815,1897,PA009,2021,MG,IGAM,Rio São João (SF2),1
-40.764208,-20.0518419993916,5,3.4,2,9,3.130495,-20.051842,-40.764208,816,1898,SMV1C001,2021,ES,IEMA,Rio Santa Maria da Vitória,1
-44.18972,-20.0477799993917,8,5.449052,3.3,9,1.951974,-20.04778,-44.18972,817,1899,BP086,2021,MG,IGAM,Ribeirão Sarzedo,1
-45.20281,-20.0474399993917,8,2,2,2,0,-20.04744,-45.20281,818,1900,PA022,2021,MG,IGAM,Ribeirão Diamante,1
-44.25444,-20.0413899993919,24,2.179167,2,3.3,0.417007,-20.04139,-44.25444,819,1901,BP070,2021,MG,IGAM,Rio Paraopeba,1
-40.729682,-20.038108999392,5,4,2,12,4.472136,-20.038109,-40.729682,820,1902,SMV1C003,2021,ES,IEMA,Rio Santa Maria da Vitória,1
-43.83472,-20.0341699993921,8,2.075,2,2.6,0.212132,-20.03417,-43.83472,821,1903,AV250,2021,MG,IGAM,Ribeirão dos Macacos (SF5),1
-44.12,-20.0299999993921,8,2.86971,2,4.5,0.881168,-20.03,-44.12,822,1904,BP085,2021,MG,IGAM,Ribeirão Ibirité,1
-48.234444,-20.0241669993923,5,2,2,2,0,-20.024167,-48.234444,823,1905,GRDE02300,2021,SP,CETESB,"Rio Grande - UGRHI 08, 12 e 15",1
-42.75222,-20.0219399993923,23,2,2,2,0,-20.02194,-42.75222,824,1906,RD019,2021,MG,IGAM,Rio Doce,1
-43.82953,-20.0218299993924,24,2.195833,2,6.4,0.897571,-20.02183,-43.82953,825,1907,BV139,2021,MG,IGAM,Rio das Velhas,1
-43.4,-20.0199999993924,8,2,2,2,0,-20.02,-43.4,826,1910,BG004,2021,MG,IGAM,Rio Aiuruoca,1
-47.87508,-20.0086099993927,8,2.0125,2,2.1,0.035355,-20.00861,-47.87508,827,1911,BG057,2021,MG,IGAM,Córrego Gameleiras,1
-44,-19.9999999993929,8,2,2,2,0,-20,-44,828,1913,BV081,2021,MG,IGAM,Córrego Clemente ou Córrego do Barreiro,1
-44.09,-19.9999999993929,8,8.7125,2.6,21,5.947974,-20,-44.09,829,1914,BP081,2021,MG,IGAM,Ribeirão Ibirité,1
-42.14606,-19.994889999393,8,2.0125,2,2.1,0.035355,-19.99489,-42.14606,830,1915,RD091,2021,MG,IGAM,Córrego do Pião,1
-43.82361,-19.9919399993931,8,2.65,2,7.2,1.838478,-19.99194,-43.82361,831,1916,AV320,2021,MG,IGAM,Córrego da Mina,1
-44.87014,-19.9902799993931,5,16.56,7.2,32.7,11.625532,-19.99028,-44.87014,832,1917,PA034,2021,MG,IGAM,Córrego Buriti ou Córrego do Pinto,1
-44.1,-19.9899999993932,8,5.819691,3.3,8.857527,2.042246,-19.99,-44.1,833,1918,BP075,2021,MG,IGAM,Córrego Pintado,1
-43.85556,-19.9847199993933,8,3.35,2,5.8,1.249,-19.98472,-43.85556,834,1919,AV300,2021,MG,IGAM,Córrego do Cardoso,1
-43.81136,-19.9831399993933,7,2,2,2,0,-19.98314,-43.81136,835,1920,BV063,2021,MG,IGAM,Rio das Velhas,1
-43.82486,-19.9819999993934,8,9.6375,4.8,17.1,4.352319,-19.982,-43.82486,836,1921,BV062,2021,MG,IGAM,Ribeirão Água Suja,1
-43.80806,-19.9688899993937,8,3.825,2,6.6,1.884334,-19.96889,-43.80806,837,1923,AV340,2021,MG,IGAM,Ribeirão da Prata,1
-44.265,-19.9674999993937,8,7.020279,2,16,4.619604,-19.9675,-44.265,838,1924,BP071,2021,MG,IGAM,Rio Betim,1
-44.19536,-19.9634399993938,8,9.809689,4.2,16,4.515349,-19.96344,-44.19536,839,1925,BP073,2021,MG,IGAM,Ribeirão das Areias ou Riacho das Pedras,1
-43.42,-19.9599999993939,8,2.1875,2,3.5,0.53033,-19.96,-43.42,840,1926,RD037,2021,MG,IGAM,Rio Santa Bárbara,1
-50.441389,-19.957777999394,5,2,2,2,0,-19.957778,-50.441389,841,1927,RITA02700,2021,SP,CETESB,Ribeirão Santa Rita,1
-44.34086,-19.9508299993942,8,7.660188,2,24,8.642589,-19.95083,-44.34086,842,1928,BP069,2021,MG,IGAM,Ribeirão Serra Azul,1
-43.5,-19.9499999993942,8,2,2,2,0,-19.95,-43.5,843,1930,RD038,2021,MG,IGAM,Rio Barão de Cocais ou São João,1
-44.31222,-19.9436099993943,24,2.391667,2,3.4,0.523298,-19.94361,-44.31222,844,1931,BP072,2021,MG,IGAM,Rio Paraopeba,1
-40.405682,-19.9424319993944,4,5.7625,2,14,5.676762,-19.942432,-40.405682,845,1932,RMA2D015,2021,ES,IEMA,Rio Fundão,1
-43.17861,-19.9416699993944,8,2,2,2,0,-19.94167,-43.17861,846,1933,RD025,2021,MG,IGAM,Rio Piracicaba,1
-44.06631,-19.9387499993945,8,4,2,8.5,2.739134,-19.93875,-44.06631,847,1934,PV005,2021,MG,IGAM,Córrego do bairro Cinco,1
-43.82721,-19.9377499993945,8,3.825,2,15,4.549961,-19.93775,-43.82721,848,1935,BV067,2021,MG,IGAM,Rio das Velhas,1
-40.415053,-19.9340689993946,4,4.75,2,13,5.5,-19.934069,-40.415053,849,1938,RMA2C010,2021,ES,IEMA,Rio Reis Magos,1
-40.587277,-19.9326439993946,4,5.25,2,15,6.5,-19.932644,-40.587277,850,1939,RMA2C005,2021,ES,IEMA,Rio Timbuí,1
-40.630392,-19.9320459993946,4,2.75,2,5,1.5,-19.932046,-40.630392,851,1940,RMA2C001,2021,ES,IEMA,Rio Timbuí,1
-44.17244,-19.9116699993952,8,2.3125,2,3.6,0.608129,-19.91167,-44.17244,852,1949,BP088,2021,MG,IGAM,Rio Betim,1
-44.17,-19.9099999993952,8,2.1,2,2.8,0.282843,-19.91,-44.17,853,1950,BP063,2021,MG,IGAM,Represa Várzea das Flores,2
-48.39075,-19.9090599993952,8,2.0625,2,2.4,0.140789,-19.90906,-48.39075,854,1951,BG059,2021,MG,IGAM,Rio Uberaba,1
-41.05738,-19.9015079993954,4,5.4,2,10.6,4.192056,-19.901508,-41.05738,855,1954,,2021,ES,,,2
-47.26,-19.8999999993954,8,2,2,2,0,-19.9,-47.26,856,1955,BG070,2021,MG,IGAM,Ribeirão Buriti,1
-43.81289,-19.8935599993956,8,6.0375,2,8.9,2.175144,-19.89356,-43.81289,857,1956,BV076,2021,MG,IGAM,Ribeirão Sabará,1
-44.00456,-19.8903599993957,8,11.0875,3.1,26.8,8.719836,-19.89036,-44.00456,858,1960,PV090,2021,MG,IGAM,Córrego Ressaca,1
-43.83,-19.8899999993957,8,2.6375,2,3.8,0.744384,-19.89,-43.83,859,1961,BV080,2021,MG,IGAM,Rio das Velhas,1
-44.04,-19.8899999993957,8,,23,,38.870812,-19.89,-44.04,860,1962,PV037,2021,MG,IGAM,Córrego Sarandi,1
-44.03986,-19.8825799993959,8,14.85,2.3,30,9.490446,-19.88258,-44.03986,861,1964,PV065,2021,MG,IGAM,Córrego Cabral,1
-43.85897,-19.8808599993959,8,13.8625,9.5,22.9,5.379309,-19.88086,-43.85897,862,1965,BV155,2021,MG,IGAM,Ribeirão Arrudas,1
-43.78,-19.8799999993959,8,2.0125,2,2.1,0.035355,-19.88,-43.78,863,1967,BV070,2021,MG,IGAM,Córrego do Galinha,1
-44.93142,-19.879529999396,8,3.75,2,7.1,1.556553,-19.87953,-44.93142,864,1968,PA020,2021,MG,IGAM,Ribeirão da Fartura,1
-44.03528,-19.878639999396,8,47.275,22,75.4,19.878183,-19.87864,-44.03528,865,1969,PV070,2021,MG,IGAM,Córrego Sarandi,1
-43.66853,-19.877829999396,8,15.6375,4.3,27,7.871275,-19.87783,-43.66853,866,1970,SC03,2021,MG,IGAM,Córrego Caeté,1
-49.72,-19.8699999993962,8,2,2,2,0,-19.87,-49.72,867,1974,BG084,2021,MG,IGAM,Rio Verde ou Feio,1
-43.99825,-19.8696699993962,8,16,2.1,47,15.405287,-19.86967,-43.99825,868,1975,PV105,2021,MG,IGAM,Córrego da Avenida Tancredo Neves,1
-43.98,-19.8599999993965,8,8.3375,2,47,15.644984,-19.86,-43.98,869,1977,PV210,2021,MG,IGAM,Córrego Mergulhão,1
-43.98,-19.8599999993965,8,10.3125,2.1,39.8,12.680405,-19.86,-43.98,870,1977,PV210,2021,MG,IGAM,Córrego Mergulhão,1
-44,-19.8599999993965,8,7.7125,2.6,12,2.561494,-19.86,-44,871,1978,PV110,2021,MG,IGAM,Córrego Sarandi,1
-44,-19.8599999993965,8,25.2875,9.4,51,12.919469,-19.86,-44,872,1978,PV110,2021,MG,IGAM,Córrego Sarandi,1
-43.99,-19.8499999993967,8,12.425,6.1,29.2,9.18302,-19.85,-43.99,873,1983,PV230,2021,MG,IGAM,Lagoa da Pampulha,2
-43.97,-19.8499999993967,8,3.95,2,7.2,2.117276,-19.85,-43.97,874,1984,PV240,2021,MG,IGAM,Lagoa da Pampulha,2
-44.79,-19.8499999993967,8,2.1875,2,3.3,0.454933,-19.85,-44.79,875,1985,PA018,2021,MG,IGAM,Rio São João (SF2),1
-44.01,-19.8499999993967,8,2.5,2,5.1,1.096748,-19.85,-44.01,876,1986,PV167,2021,MG,IGAM,Córrego Bom Jesus,1
-44.01,-19.8499999993967,8,12.3,2.8,52,16.195678,-19.85,-44.01,877,1986,PV167,2021,MG,IGAM,Córrego Bom Jesus,1
-43.86505,-19.8490199993967,8,5.9375,2.4,13.9,4.316062,-19.84902,-43.86505,878,1987,BV083,2021,MG,IGAM,Rio das Velhas,1
-50.368333,-19.8486109993968,4,2,2,2,0,-19.848611,-50.368333,879,1988,GRDE02800,2021,SP,CETESB,"Rio Grande - UGRHI 08, 12 e 15",1
-43.96311,-19.8440799993969,8,10.2125,2.7,46,14.596422,-19.84408,-43.96311,880,1991,PV220,2021,MG,IGAM,Ribeirão Pampulha,1
-43.99,-19.8399999993969,8,,2,,149.189771,-19.84,-43.99,881,1993,PV190,2021,MG,IGAM,Córrego Olhos Dágua,1
-44,-19.8399999993969,8,7.9,2,24,8.380078,-19.84,-44,882,1994,PV180,2021,MG,IGAM,Córrego AABB,1
-43.12,-19.8352799993971,8,2,2,2,0,-19.83528,-43.12,883,1996,RD026,2021,MG,IGAM,Rio Piracicaba,1
-43.90058,-19.8203599993975,8,14.2125,5.9,33,8.34051,-19.82036,-43.90058,884,1999,SC10,2021,MG,IGAM,Ribeirão do Onça,1
-43.93,-19.8199999993975,8,10.2,2,20.5,7.244703,-19.82,-43.93,885,2000,BV085,2021,MG,IGAM,Ribeirão Isidoro,1
-43.87853,-19.8141099993977,8,15.3,6.2,25,6.972395,-19.81411,-43.87853,886,2001,BV154,2021,MG,IGAM,Ribeirão do Onça,1
-44.03622,-19.8101099993977,8,2.3625,2,3.1,0.515302,-19.81011,-44.03622,887,2002,SC12,2021,MG,IGAM,Ribeirão Areias ou Ribeirão das Areias,1
-43.23333,-19.8099999993977,8,2,2,2,0,-19.81,-43.23333,888,2003,RD027,2021,MG,IGAM,Rio Santa Bárbara,1
-44.39361,-19.8080599993978,7,2.183158,2,2.682107,0.313699,-19.80806,-44.39361,889,2004,BP090,2021,MG,IGAM,Ribeirão Grande,1
-44.03128,-19.8071099993978,8,6.1625,4.5,7.4,1.062258,-19.80711,-44.03128,890,2005,SC13,2021,MG,IGAM,Ribeirão Areias ou Ribeirão das Areias,1
-44.70742,-19.7889699993983,8,9.1625,4.5,12.7,2.830415,-19.78897,-44.70742,891,2008,PA010,2021,MG,IGAM,Ribeirão Paciência,1
-46.89334,-19.7889399993983,8,2.1,2,2.8,0.282843,-19.78894,-46.89334,892,2009,PB057,2021,MG,IGAM,Ribeirão do Inferno,1
-43.95139,-19.7885699993983,8,4.625,2,21,6.635349,-19.78857,-43.95139,893,2010,CA009,2021,MG,IGAM,Córrego Manoel Pereira ou Córrego Floresta,1
-43.95762,-19.7879399993983,8,2.6625,2,6.8,1.680933,-19.78794,-43.95762,894,2011,CA007,2021,MG,IGAM,Córrego Manoel Pereira ou Córrego Floresta,1
-43.95251,-19.7852599993984,7,2.223063,2,3.3,0.484777,-19.78526,-43.95251,895,2014,CA006S,2021,MG,IGAM,Lagoa maior,2
-43.00322,-19.7841699993984,8,2,2,2,0,-19.78417,-43.00322,896,2015,RD076,2021,MG,IGAM,Rio da Prata (DO2),1
-43.95024,-19.7833599993984,8,6.204202,2,9.9,2.567606,-19.78336,-43.95024,897,2016,CA002S,2021,MG,IGAM,Lagoa menor,2
-43.90714,-19.7798899993985,8,22.5125,8.8,47.4,11.644427,-19.77989,-43.90714,898,2020,SC14,2021,MG,IGAM,Ribeirão Poderoso,1
-45.47844,-19.7722199993987,8,2,2,2,0,-19.77222,-45.47844,899,2021,SF010,2021,MG,IGAM,Rio São Francisco (SF),1
-43.86597,-19.7720799993987,24,8.9125,2,32.2,6.328838,-19.77208,-43.86597,900,2022,BV105,2021,MG,IGAM,Rio das Velhas,1
-43.04417,-19.7669399993988,8,2.05,2,2.4,0.141421,-19.76694,-43.04417,901,2024,RD029,2021,MG,IGAM,Rio Piracicaba,1
-40.390221,-19.7656349993988,4,3.8625,2,6,2.162319,-19.765635,-40.390221,902,2025,PRQ1C005,2021,ES,IEMA,Rio Piraquê-Açu,1
-40.369221,-19.7640799993989,4,2.63,1,5.52,1.983499,-19.76408,-40.369221,903,2026,PRQ1C010,2021,ES,IEMA,Rio Piraquê-Açu,1
-50.2,-19.7632799993989,8,16.125,4.5,41,13.149769,-19.76328,-50.2,904,2027,BG086,2021,MG,IGAM,Córrego Santa Rosa,1
-42.485,-19.759719999399,23,2,2,2,0,-19.75972,-42.485,905,2028,RD023,2021,MG,IGAM,Rio Doce,1
-43.02639,-19.7505599993993,8,3.1375,2,6.3,1.436203,-19.75056,-43.02639,906,2030,RD030,2021,MG,IGAM,Rio do Peixe (DO2),1
-40.039001,-19.7459909993994,4,5.425,2,10.7,4.233497,-19.745991,-40.039001,907,2031,,2021,ES,,,2
-50.23353,-19.7416399993995,8,3.35,2,5.1,1.177164,-19.74164,-50.23353,908,2032,BG087,2021,MG,IGAM,Ribeirão da Tronqueira,1
-43.69,-19.7399999993995,8,2,2,2,0,-19.74,-43.69,909,2034,BP067,2021,MG,IGAM,Rio Manso,1
-42.13283,-19.7266699993999,8,4.6625,3.2,7.1,1.31033,-19.72667,-42.13283,910,2037,RD056,2021,MG,IGAM,Rio Caratinga,1
